#A:alice I:bob B:charlie 
#auth:NB2,['A', 'B']
#NB2:[[1, 'X2'], [2, 'X7'], [3, 'X12'], [4, 'X17'], [5, 'X22'], [6, 'X27'], [7, 'X32'], [8, 'X37'], [9, 'X42'], [10, 'X47']]
#timestamp,session,step,active_part,passive_part,action,msg_content,msg_type
11:32:46:275,9,2,charlie,bob,sent,X44;X43,javax.crypto.SealedObject
11:32:46:289,9,2,bob,charlie,received,X44;X43,javax.crypto.SealedObject
11:32:46:289,9,2,bob,-,inv_check,@7e0b0338,javax.crypto.SealedObject.toString
11:32:46:289,9,2,bob,-,inv_check,@55d56113,javax.crypto.SealedObject.toString
11:32:46:289,9,3,bob,alice,sent,@7e0b0338,javax.crypto.SealedObject
11:32:46:293,9,3,alice,bob,received,@7e0b0338,javax.crypto.SealedObject
11:32:46:293,9,3,alice,-,eq_check,X44,anbxj.Crypto_ByteArray.toString
11:32:46:293,9,4,alice,bob,sent,@30b8a058,javax.crypto.SealedObject
11:32:46:289,9,4,bob,alice,received,@30b8a058,javax.crypto.SealedObject
11:32:46:289,9,4,bob,-,inv_check,@60c6f5b,javax.crypto.SealedObject.toString
11:32:46:289,9,5,bob,charlie,sent,@60c6f5b,javax.crypto.SealedObject
11:32:46:275,9,5,charlie,bob,received,@60c6f5b,javax.crypto.SealedObject
11:32:46:275,9,5,charlie,-,eq_check,X45,anbxj.Crypto_ByteArray.toString
11:32:46:275,9,6,charlie,bob,sent,@4f970963,javax.crypto.SealedObject
11:32:46:289,9,6,bob,charlie,received,@4f970963,javax.crypto.SealedObject
11:32:46:289,9,6,bob,-,inv_check,@31dc339b,javax.crypto.SealedObject.toString
11:32:46:289,9,7,bob,alice,sent,@31dc339b,javax.crypto.SealedObject
11:32:46:293,9,7,alice,bob,received,@31dc339b,javax.crypto.SealedObject
11:32:46:293,9,7,alice,-,inv_check,X43,anbxj.Crypto_ByteArray.toString
11:32:46:293,9,7,alice,-,inv_check,X42,anbxj.Crypto_ByteArray.toString
11:32:46:293,10,0,alice,-,generateNumber,X46,anbxj.Crypto_ByteArray
11:32:46:293,10,0,alice,-,AnBx_Params,X1;X46,anbxj.AnBx_Params
11:32:46:293,10,0,alice,-,AnBx_Params,alice;X1;X46,anbxj.AnBx_Params
11:32:46:293,10,0,alice,bob,sent,alice;X1;X46,javax.crypto.SealedObject
11:32:46:289,10,0,bob,alice,received,alice;X1;X46,javax.crypto.SealedObject
11:32:46:289,10,0,bob,-,eq_check,alice,java.lang.String.toString
11:32:46:289,10,1,bob,-,AnBx_Params,alice;@71318ec4,anbxj.AnBx_Params
11:32:46:289,10,1,bob,charlie,sent,alice;@71318ec4,javax.crypto.SealedObject
11:32:46:275,10,1,charlie,bob,received,alice;@71318ec4,javax.crypto.SealedObject
11:32:46:275,10,1,charlie,-,AnBx_Params,X1;X46,anbxj.AnBx_Params
11:32:46:275,10,1,charlie,-,inv_check,X46,anbxj.Crypto_ByteArray.toString
11:32:46:275,10,1,charlie,-,eq_check,alice,java.lang.String.toString
11:32:46:275,10,2,charlie,-,generateNumber,X47,anbxj.Crypto_ByteArray
11:32:46:275,10,2,charlie,-,generateNumber,X48,anbxj.Crypto_ByteArray
11:32:46:275,10,2,charlie,-,AnBx_Params,X49;X48,anbxj.AnBx_Params
11:32:46:275,10,2,charlie,bob,sent,X49;X48,javax.crypto.SealedObject
11:32:46:289,10,2,bob,charlie,received,X49;X48,javax.crypto.SealedObject
11:32:46:289,10,2,bob,-,inv_check,@66480dd7,javax.crypto.SealedObject.toString
11:32:46:289,10,2,bob,-,inv_check,@71318ec4,javax.crypto.SealedObject.toString
11:32:46:289,10,3,bob,alice,sent,@66480dd7,javax.crypto.SealedObject
11:32:46:293,10,3,alice,bob,received,@66480dd7,javax.crypto.SealedObject
11:32:46:293,10,3,alice,-,eq_check,X49,anbxj.Crypto_ByteArray.toString
11:32:46:293,10,4,alice,bob,sent,@1c3a4799,javax.crypto.SealedObject
11:32:46:289,10,4,bob,alice,received,@1c3a4799,javax.crypto.SealedObject
11:32:46:289,10,4,bob,-,inv_check,@78c03f1f,javax.crypto.SealedObject.toString
11:32:46:289,10,5,bob,charlie,sent,@78c03f1f,javax.crypto.SealedObject
11:32:46:275,10,5,charlie,bob,received,@78c03f1f,javax.crypto.SealedObject
11:32:46:275,10,5,charlie,-,eq_check,X50,anbxj.Crypto_ByteArray.toString
11:32:46:275,10,6,charlie,bob,sent,@2758fe70,javax.crypto.SealedObject
11:32:46:289,10,6,bob,charlie,received,@2758fe70,javax.crypto.SealedObject
11:32:46:289,10,6,bob,-,inv_check,@5383967b,javax.crypto.SealedObject.toString
11:32:46:289,10,7,bob,alice,sent,@5383967b,javax.crypto.SealedObject
11:32:46:293,10,7,alice,bob,received,@5383967b,javax.crypto.SealedObject
11:32:46:293,10,7,alice,-,inv_check,X48,anbxj.Crypto_ByteArray.toString
11:32:46:293,10,7,alice,-,inv_check,X47,anbxj.Crypto_ByteArray.toString
