#timestamp,session,step,active_part,passive_part,action,msg_content,msg_type
11:08:37:839,8,0,bob,-,inv_check,X21,anbxj.Crypto_ByteArray.toString
11:08:37:839,8,1,bob,-,generateNumber,X22,anbxj.Crypto_ByteArray
11:08:37:853,8,1,bob,-,generateNumber,X23,anbxj.Crypto_ByteArray
11:08:37:867,8,1,bob,-,AnBx_Params,alice;charlie;bob;X23;X21,anbxj.AnBx_Params
11:08:37:870,8,1,bob,alice,sent,alice;charlie;bob;X23;X21,string
11:08:37:916,8,1,alice,bob,received,alice;charlie;bob;X23;X21,string
11:08:37:917,8,1,alice,-,eq_check,alice,java.lang.String.toString
11:08:37:917,8,1,alice,-,eq_check,bob,java.lang.String.toString
11:08:37:917,8,1,alice,-,eq_check,charlie,java.lang.String.toString
11:08:37:917,8,1,alice,-,eq_check,X21,anbxj.Crypto_ByteArray.toString
11:08:37:918,8,2,alice,-,AnBx_Params,alice;charlie;bob;X23;X21,anbxj.AnBx_Params
11:08:37:920,8,2,alice,charlie,sent,alice;charlie;bob;X23;X21,string
11:08:37:967,8,2,charlie,alice,received,alice;charlie;bob;X23;X21,string
11:08:37:968,8,2,charlie,-,eq_check,alice,java.lang.String.toString
11:08:37:968,8,2,charlie,-,eq_check,charlie,java.lang.String.toString
11:08:37:969,8,3,charlie,-,AnBx_Params,alice;charlie,anbxj.AnBx_Params
11:08:37:987,8,3,charlie,-,AnBx_Params,@6c0d7c83;X21;alice;charlie,anbxj.AnBx_Params
11:08:37:993,8,3,charlie,alice,sent,@6c0d7c83;X21;alice;charlie,java.security.SignedObject
11:08:38:038,8,3,alice,charlie,received,@6c0d7c83;X21;alice;charlie,java.security.SignedObject
11:08:38:038,8,3,alice,-,inv_check,X23,anbxj.Crypto_ByteArray.toString
11:08:38:038,8,3,alice,-,eq_check,X21,anbxj.Crypto_ByteArray.toString
11:08:38:047,8,3,alice,-,AnBx_Params,alice;charlie,anbxj.AnBx_Params
11:08:38:047,8,3,alice,-,eq_check,alice,java.lang.String.toString
11:08:38:047,8,3,alice,-,eq_check,charlie,java.lang.String.toString
11:08:38:047,8,3,alice,-,eq_check,alice;charlie,anbxj.AnBx_Params.toString
11:08:38:047,8,4,alice,-,AnBx_Params,@3cdf2c61;X21,anbxj.AnBx_Params
11:08:38:051,8,4,alice,bob,sent,@3cdf2c61;X21,java.security.SignedObject
11:08:38:095,8,4,bob,alice,received,@3cdf2c61;X21,java.security.SignedObject
11:08:38:098,8,4,bob,-,eq_check,charlie,java.lang.String.toString
11:08:38:098,8,4,bob,-,eq_check,alice,java.lang.String.toString
11:08:38:098,8,4,bob,-,eq_check,X21,anbxj.Crypto_ByteArray.toString
11:08:38:098,8,5,bob,alice,sent,X22,string
11:08:38:141,8,5,alice,bob,received,X22,string
11:08:38:141,8,5,alice,-,inv_check,X22,anbxj.Crypto_ByteArray.toString
11:08:38:142,9,0,alice,-,generateNumber,X24,anbxj.Crypto_ByteArray
11:08:38:154,9,0,alice,-,AnBx_Params,alice;bob;X24,anbxj.AnBx_Params
11:08:38:155,9,0,alice,bob,sent,alice;bob;X24,string
11:08:38:201,9,0,bob,alice,received,alice;bob;X24,string
11:08:38:201,9,0,bob,-,eq_check,bob,java.lang.String.toString
11:08:38:201,9,0,bob,-,inv_check,X24,anbxj.Crypto_ByteArray.toString
11:08:38:201,9,1,bob,-,generateNumber,X25,anbxj.Crypto_ByteArray
11:08:38:214,9,1,bob,-,generateNumber,X26,anbxj.Crypto_ByteArray
11:08:38:225,9,1,bob,-,AnBx_Params,alice;charlie;bob;X26;X24,anbxj.AnBx_Params
11:08:38:226,9,1,bob,alice,sent,alice;charlie;bob;X26;X24,string
11:08:38:267,9,1,alice,bob,received,alice;charlie;bob;X26;X24,string
11:08:38:267,9,1,alice,-,eq_check,alice,java.lang.String.toString
11:08:38:267,9,1,alice,-,eq_check,bob,java.lang.String.toString
11:08:38:267,9,1,alice,-,eq_check,charlie,java.lang.String.toString
11:08:38:267,9,1,alice,-,eq_check,X24,anbxj.Crypto_ByteArray.toString
